File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0001_a_1.tif,1,,Front Board Outside,Front matter,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0002_b_000.tif,2,,Front Board Inside,Front matter,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0003_b_001r.tif,3,,Flyleaf 001r,Front matter,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0004_b_001v.tif,4,,Flyleaf 001v,Front matter,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0005_b_002r.tif,5,,Flyleaf 002r,Front matter,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0006_b_002v.tif,6,,Flyleaf 002v,Front matter,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0007_f_001r.tif,7,,f. 001r,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0008_f_001v.tif,8,,f. 001v,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0009_f_002r.tif,9,,f. 002r,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0010_f_002v.tif,10,,f. 002v,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0011_f_003r.tif,11,,f. 003r,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0012_f_003v.tif,12,,f. 003v,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0013_f_004r.tif,13,,f. 004r,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0014_f_004v.tif,14,,f. 004v,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0015_f_005r.tif,15,,f. 005r,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0016_f_005v.tif,16,,f. 005v,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0017_f_006r.tif,17,,f. 006r,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0018_f_006v.tif,18,,f. 006v,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0019_f_007r.tif,19,,f. 007r,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
Masters/sinaimasters/ara/arabic_0696/sld_arb0696_0020_f_007v.tif,20,,f. 007v,Text,,,,Page,Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 696
