"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Source","Bucketeer State","IIIF Access URL"
"Masters/sinaimasters/ara/arabic_0089/sld_arb0089_0001_a_1.tif","1","sinai","Front Board Outside","Front matter","","ark:/21198/z1np37q4","ark:/21198/z1np37q4/tf24ss5r","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 89","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np37q4%2Ftf24ss5r"
"Masters/sinaimasters/ara/arabic_0089/sld_arb0089_0002_b_000.tif","2","sinai","Front Board Inside","Front matter","","ark:/21198/z1np37q4","ark:/21198/z1np37q4/js72s97g","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 89","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np37q4%2Fjs72s97g"
"Masters/sinaimasters/ara/arabic_0089/sld_arb0089_0003_f_001r.tif","3","sinai","f. 001r","Text","","ark:/21198/z1np37q4","ark:/21198/z1np37q4/m487km7q","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 89","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np37q4%2Fm487km7q"
"Masters/sinaimasters/ara/arabic_0089/sld_arb0089_0004_f_001v.tif","4","sinai","f. 001v","Text","","ark:/21198/z1np37q4","ark:/21198/z1np37q4/9x45zk2c","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 89","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np37q4%2F9x45zk2c"
"Masters/sinaimasters/ara/arabic_0089/sld_arb0089_0005_f_002r.tif","5","sinai","f. 002r","Text","","ark:/21198/z1np37q4","ark:/21198/z1np37q4/9c34v405","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 89","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np37q4%2F9c34v405"
"Masters/sinaimasters/ara/arabic_0089/sld_arb0089_0006_f_002v.tif","6","sinai","f. 002v","Text","","ark:/21198/z1np37q4","ark:/21198/z1np37q4/71324m58","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 89","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np37q4%2F71324m58"
"Masters/sinaimasters/ara/arabic_0089/sld_arb0089_0007_f_003r.tif","7","sinai","f. 003r","Text","","ark:/21198/z1np37q4","ark:/21198/z1np37q4/70442t2k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 89","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np37q4%2F70442t2k"
"Masters/sinaimasters/ara/arabic_0089/sld_arb0089_0008_f_003v.tif","8","sinai","f. 003v","Text","","ark:/21198/z1np37q4","ark:/21198/z1np37q4/c2731802","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 89","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np37q4%2Fc2731802"
"Masters/sinaimasters/ara/arabic_0089/sld_arb0089_0009_f_004r.tif","9","sinai","f. 004r","Text","","ark:/21198/z1np37q4","ark:/21198/z1np37q4/h374hj6j","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 89","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np37q4%2Fh374hj6j"
"Masters/sinaimasters/ara/arabic_0089/sld_arb0089_0010_f_004v.tif","10","sinai","f. 004v","Text","","ark:/21198/z1np37q4","ark:/21198/z1np37q4/d120n89k","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 89","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1np37q4%2Fd120n89k"
