"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Source","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/sinaimasters/ara/arabic_0057/sld_arb0057_0001_a_1.tif","1","sinai","Front Board Outside","Front matter","","ark:/21198/z15q60cw","ark:/21198/z15q60cw/f775br1r","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 57","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q60cw%2Ff775br1r",""
"Masters/sinaimasters/ara/arabic_0057/sld_arb0057_0002_b_000.tif","2","sinai","Front Board Inside","Front matter","","ark:/21198/z15q60cw","ark:/21198/z15q60cw/vv76m546","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 57","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q60cw%2Fvv76m546",""
"Masters/sinaimasters/ara/arabic_0057/sld_arb0057_0003_f_001r.tif","3","sinai","f. 001r","Text","","ark:/21198/z15q60cw","ark:/21198/z15q60cw/mr62sk03","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 57","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q60cw%2Fmr62sk03",""
"Masters/sinaimasters/ara/arabic_0057/sld_arb0057_0004_f_001v.tif","4","sinai","f. 001v","Text","","ark:/21198/z15q60cw","ark:/21198/z15q60cw/8825zr3t","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 57","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q60cw%2F8825zr3t",""
"Masters/sinaimasters/ara/arabic_0057/sld_arb0057_0005_f_002r.tif","5","sinai","f. 002r","Text","","ark:/21198/z15q60cw","ark:/21198/z15q60cw/bt176g8b","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 57","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q60cw%2Fbt176g8b",""
"Masters/sinaimasters/ara/arabic_0057/sld_arb0057_0006_f_002v.tif","6","sinai","f. 002v","Text","","ark:/21198/z15q60cw","ark:/21198/z15q60cw/gt89wj8z","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 57","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q60cw%2Fgt89wj8z",""
"Masters/sinaimasters/ara/arabic_0057/sld_arb0057_0007_f_003r.tif","7","sinai","f. 003r","Text","","ark:/21198/z15q60cw","ark:/21198/z15q60cw/jr42xg0t","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 57","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q60cw%2Fjr42xg0t",""
"Masters/sinaimasters/ara/arabic_0057/sld_arb0057_0008_f_003v.tif","8","sinai","f. 003v","Text","","ark:/21198/z15q60cw","ark:/21198/z15q60cw/4t42092w","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 57","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q60cw%2F4t42092w",""
"Masters/sinaimasters/ara/arabic_0057/sld_arb0057_0009_f_004r.tif","9","sinai","f. 004r","Text","","ark:/21198/z15q60cw","ark:/21198/z15q60cw/r605d05b","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 57","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q60cw%2Fr605d05b",""
"Masters/sinaimasters/ara/arabic_0057/sld_arb0057_0010_f_004v.tif","10","sinai","f. 004v","Text","","ark:/21198/z15q60cw","ark:/21198/z15q60cw/x303jb37","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 57","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q60cw%2Fx303jb37",""
