"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Source","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/sinaimasters/ara/arabic_0043/sld_arb0043_0001_a_1.tif","1","sinai","Front Board Outside","Front matter","","ark:/21198/z1j68m63","ark:/21198/z1j68m63/cd20wv6n","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 43","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j68m63%2Fcd20wv6n",""
"Masters/sinaimasters/ara/arabic_0043/sld_arb0043_0002_b_000.tif","2","sinai","Front Board Inside","Front matter","","ark:/21198/z1j68m63","ark:/21198/z1j68m63/m820f97j","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 43","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j68m63%2Fm820f97j",""
"Masters/sinaimasters/ara/arabic_0043/sld_arb0043_0003_f_001r.tif","3","sinai","f. 001r","Text","","ark:/21198/z1j68m63","ark:/21198/z1j68m63/mw89q74j","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 43","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j68m63%2Fmw89q74j",""
"Masters/sinaimasters/ara/arabic_0043/sld_arb0043_0004_f_001v.tif","4","sinai","f. 001v","Text","","ark:/21198/z1j68m63","ark:/21198/z1j68m63/k211vd97","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 43","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j68m63%2Fk211vd97",""
"Masters/sinaimasters/ara/arabic_0043/sld_arb0043_0005_f_002r.tif","5","sinai","f. 002r","Text","","ark:/21198/z1j68m63","ark:/21198/z1j68m63/wz14j346","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 43","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j68m63%2Fwz14j346",""
"Masters/sinaimasters/ara/arabic_0043/sld_arb0043_0006_f_002v.tif","6","sinai","f. 002v","Text","","ark:/21198/z1j68m63","ark:/21198/z1j68m63/cx61mt7m","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 43","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j68m63%2Fcx61mt7m",""
"Masters/sinaimasters/ara/arabic_0043/sld_arb0043_0007_f_003r.tif","7","sinai","f. 003r","Text","","ark:/21198/z1j68m63","ark:/21198/z1j68m63/ds71cw40","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 43","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j68m63%2Fds71cw40",""
"Masters/sinaimasters/ara/arabic_0043/sld_arb0043_0008_f_003v.tif","8","sinai","f. 003v","Text","","ark:/21198/z1j68m63","ark:/21198/z1j68m63/x7492k3n","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 43","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j68m63%2Fx7492k3n",""
"Masters/sinaimasters/ara/arabic_0043/sld_arb0043_0009_f_004r.tif","9","sinai","f. 004r","Text","","ark:/21198/z1j68m63","ark:/21198/z1j68m63/jm058x1j","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 43","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j68m63%2Fjm058x1j",""
"Masters/sinaimasters/ara/arabic_0043/sld_arb0043_0010_f_004v.tif","10","sinai","f. 004v","Text","","ark:/21198/z1j68m63","ark:/21198/z1j68m63/vx00hf52","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 43","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j68m63%2Fvx00hf52",""
"Masters/sinaimasters/ara/arabic_0043/sld_arb0043_0011_f_005r.tif","11","sinai","f. 005r","Text","","ark:/21198/z1j68m63","ark:/21198/z1j68m63/zs931367","Page","Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 43","ingested","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j68m63%2Fzs931367",""
