File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.copyrightStatus,Rights.statementLocal,Source
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0001_a_1.tif,1,discovery,Front Board Outside,Front matter,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0002_b_000.tif,2,discovery,Front Board Inside,Front matter,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0003_f_001r.tif,3,discovery,f. 001r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0004_f_001v.tif,4,discovery,f. 001v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0005_f_002r.tif,5,discovery,f. 002r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0006_f_002v.tif,6,discovery,f. 002v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0007_f_003r.tif,7,discovery,f. 003r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0008_f_003v.tif,8,discovery,f. 003v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0009_f_004r.tif,9,discovery,f. 004r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0010_f_004v.tif,10,discovery,f. 004v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0011_f_005r.tif,11,discovery,f. 005r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0012_f_005v.tif,12,discovery,f. 005v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0013_f_006r.tif,13,discovery,f. 006r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0014_f_006v.tif,14,discovery,f. 006v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0015_f_007r.tif,15,discovery,f. 007r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0016_f_007v.tif,16,discovery,f. 007v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0017_f_008r.tif,17,discovery,f. 008r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0018_f_008v.tif,18,discovery,f. 008v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0019_f_009r.tif,19,discovery,f. 009r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0020_f_009v.tif,20,discovery,f. 009v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0021_f_010r.tif,21,discovery,f. 010r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0022_f_010v.tif,22,discovery,f. 010v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0023_f_011r.tif,23,discovery,f. 011r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0024_f_011v.tif,24,discovery,f. 011v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0025_f_012r.tif,25,discovery,f. 012r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0026_f_012v.tif,26,discovery,f. 012v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0027_f_013r.tif,27,discovery,f. 013r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0028_f_013v.tif,28,discovery,f. 013v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0029_f_014r.tif,29,discovery,f. 014r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0030_f_014v.tif,30,discovery,f. 014v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0031_f_015r.tif,31,discovery,f. 015r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0032_f_015v.tif,32,discovery,f. 015v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0033_f_016r.tif,33,discovery,f. 016r,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
Masters/sinaimasters/ara/arabic_0066/sld_arb0066_0034_f_016v.tif,34,discovery,f. 016v,Text,,,,ChildWork,copyrighted,Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 66
