"File Name","Item Sequence","Visibility","Title","IIIF Range","viewingHint","Parent ARK","Item ARK","Object Type","Rights.statementLocal","Source","Bucketeer State","IIIF Access URL","IIIF Manifest URL"
"Masters/sinaimasters/ara/arabic_0683/sld_arb0683_0001_f_001r.tif","1","discovery","f. 001r","Text","","ark:/21198/z1gq8227","ark:/21198/z1gq8227/nf52bg3j","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 683","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8227%2Fnf52bg3j",""
"Masters/sinaimasters/ara/arabic_0683/sld_arb0683_0002_f_001v.tif","2","discovery","f. 001v","Text","","ark:/21198/z1gq8227","ark:/21198/z1gq8227/g780m98h","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 683","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8227%2Fg780m98h",""
"Masters/sinaimasters/ara/arabic_0683/sld_arb0683_0003_f_002r.tif","3","discovery","f. 002r","Text","","ark:/21198/z1gq8227","ark:/21198/z1gq8227/r011dj05","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 683","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8227%2Fr011dj05",""
"Masters/sinaimasters/ara/arabic_0683/sld_arb0683_0004_f_002v.tif","4","discovery","f. 002v","Text","","ark:/21198/z1gq8227","ark:/21198/z1gq8227/nz66tn16","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 683","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8227%2Fnz66tn16",""
"Masters/sinaimasters/ara/arabic_0683/sld_arb0683_0005_f_003r.tif","5","discovery","f. 003r","Text","","ark:/21198/z1gq8227","ark:/21198/z1gq8227/rg151r47","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 683","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8227%2Frg151r47",""
"Masters/sinaimasters/ara/arabic_0683/sld_arb0683_0006_f_003v.tif","6","discovery","f. 003v","Text","","ark:/21198/z1gq8227","ark:/21198/z1gq8227/bc063q6w","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 683","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8227%2Fbc063q6w",""
"Masters/sinaimasters/ara/arabic_0683/sld_arb0683_0007_f_004r.tif","7","discovery","f. 004r","Text","","ark:/21198/z1gq8227","ark:/21198/z1gq8227/wn91mv5c","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 683","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8227%2Fwn91mv5c",""
"Masters/sinaimasters/ara/arabic_0683/sld_arb0683_0008_f_004v.tif","8","discovery","f. 004v","Text","","ark:/21198/z1gq8227","ark:/21198/z1gq8227/zr475t82","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 683","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8227%2Fzr475t82",""
"Masters/sinaimasters/ara/arabic_0683/sld_arb0683_0009_f_005r.tif","9","discovery","f. 005r","Text","","ark:/21198/z1gq8227","ark:/21198/z1gq8227/6076rp58","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 683","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8227%2F6076rp58",""
"Masters/sinaimasters/ara/arabic_0683/sld_arb0683_0010_f_005v.tif","10","discovery","f. 005v","Text","","ark:/21198/z1gq8227","ark:/21198/z1gq8227/d205tq05","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 683","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8227%2Fd205tq05",""
"Masters/sinaimasters/ara/arabic_0683/sld_arb0683_0011_f_006r.tif","11","discovery","f. 006r","Text","","ark:/21198/z1gq8227","ark:/21198/z1gq8227/z1855q28","Page","Images: Contact the Monastery of St. Catherine’s of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.","Sinai Arabic 683","succeeded","https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gq8227%2Fz1855q28",""
