File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source,Bucketeer State,IIIF Access URL,IIIF Manifest URL
Masters/sinaimasters/syr/syriac_0088/sld_syr0088_0001_a_1.tif,1,sinai,Front Board Outside,Front matter,,ark:/21198/z1ng5v2r,ark:/21198/z1ng5v2r/xg22dq7n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 88,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng5v2r%2Fxg22dq7n,
Masters/sinaimasters/syr/syriac_0088/sld_syr0088_0002_b_000.tif,2,sinai,Front Board Inside,Front matter,,ark:/21198/z1ng5v2r,ark:/21198/z1ng5v2r/2h46d82b,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 88,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng5v2r%2F2h46d82b,
Masters/sinaimasters/syr/syriac_0088/sld_syr0088_0003_b_001r.tif,3,sinai,Flyleaf1r,Front matter,,ark:/21198/z1ng5v2r,ark:/21198/z1ng5v2r/gr729n69,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 88,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng5v2r%2Fgr729n69,
Masters/sinaimasters/syr/syriac_0088/sld_syr0088_0004_b_001v.tif,4,sinai,Flyleaf1v,Front matter,,ark:/21198/z1ng5v2r,ark:/21198/z1ng5v2r/hw98bv3r,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 88,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng5v2r%2Fhw98bv3r,
Masters/sinaimasters/syr/syriac_0088/sld_syr0088_0005_b_002r.tif,5,sinai,Flyleaf2r,Front matter,,ark:/21198/z1ng5v2r,ark:/21198/z1ng5v2r/p759xr62,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 88,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng5v2r%2Fp759xr62,
Masters/sinaimasters/syr/syriac_0088/sld_syr0088_0006_b_002v.tif,6,sinai,Flyleaf2v,Front matter,,ark:/21198/z1ng5v2r,ark:/21198/z1ng5v2r/0221hw4n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 88,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng5v2r%2F0221hw4n,
Masters/sinaimasters/syr/syriac_0088/sld_syr0088_0007_b_003r.tif,7,sinai,Flyleaf3r,Front matter,,ark:/21198/z1ng5v2r,ark:/21198/z1ng5v2r/mj06w38p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 88,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng5v2r%2Fmj06w38p,
Masters/sinaimasters/syr/syriac_0088/sld_syr0088_0008_b_003v.tif,8,sinai,Flyleaf3v,Front matter,,ark:/21198/z1ng5v2r,ark:/21198/z1ng5v2r/kr24zq1w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 88,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng5v2r%2Fkr24zq1w,
Masters/sinaimasters/syr/syriac_0088/sld_syr0088_0009_f_001r.tif,9,sinai,f. 1r,Text,,ark:/21198/z1ng5v2r,ark:/21198/z1ng5v2r/2g325h30,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 88,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng5v2r%2F2g325h30,
Masters/sinaimasters/syr/syriac_0088/sld_syr0088_0010_f_001v.tif,10,sinai,f. 1v,Text,,ark:/21198/z1ng5v2r,ark:/21198/z1ng5v2r/vh84j24n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Syriac 88,ingested,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ng5v2r%2Fvh84j24n,
