File Name,Item Sequence,Visibility,Title,IIIF Range,viewingHint,Parent ARK,Item ARK,Object Type,Rights.statementLocal,Source,Bucketeer State,IIIF Access URL
Masters/sinaimasters/ara/arabic_0100/sld_arb0100_0001_a_1.tif,1,sinai,Front Board Outside,Front matter,,ark:/21198/z1ns1z7t,ark:/21198/z1ns1z7t/hx49hq7n,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 100,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns1z7t%2Fhx49hq7n
Masters/sinaimasters/ara/arabic_0100/sld_arb0100_0002_b_000.tif,2,sinai,Front Board Inside,Front matter,,ark:/21198/z1ns1z7t,ark:/21198/z1ns1z7t/k513cm21,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 100,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns1z7t%2Fk513cm21
Masters/sinaimasters/ara/arabic_0100/sld_arb0100_0003_f_001r.tif,3,sinai,f. 001r,Text,,ark:/21198/z1ns1z7t,ark:/21198/z1ns1z7t/xh343x54,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 100,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns1z7t%2Fxh343x54
Masters/sinaimasters/ara/arabic_0100/sld_arb0100_0004_f_001v.tif,4,sinai,f. 001v,Text,,ark:/21198/z1ns1z7t,ark:/21198/z1ns1z7t/wr55x026,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 100,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns1z7t%2Fwr55x026
Masters/sinaimasters/ara/arabic_0100/sld_arb0100_0005_f_002r.tif,5,sinai,f. 002r,Text,,ark:/21198/z1ns1z7t,ark:/21198/z1ns1z7t/hn635x6x,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 100,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns1z7t%2Fhn635x6x
Masters/sinaimasters/ara/arabic_0100/sld_arb0100_0006_f_002v.tif,6,sinai,f. 002v,Text,,ark:/21198/z1ns1z7t,ark:/21198/z1ns1z7t/7q83411g,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 100,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns1z7t%2F7q83411g
Masters/sinaimasters/ara/arabic_0100/sld_arb0100_0007_f_003r.tif,7,sinai,f. 003r,Text,,ark:/21198/z1ns1z7t,ark:/21198/z1ns1z7t/h368sx2w,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 100,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns1z7t%2Fh368sx2w
Masters/sinaimasters/ara/arabic_0100/sld_arb0100_0008_f_003v.tif,8,sinai,f. 003v,Text,,ark:/21198/z1ns1z7t,ark:/21198/z1ns1z7t/cs55qr0p,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 100,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns1z7t%2Fcs55qr0p
Masters/sinaimasters/ara/arabic_0100/sld_arb0100_0009_f_004r.tif,9,sinai,f. 004r,Text,,ark:/21198/z1ns1z7t,ark:/21198/z1ns1z7t/5t72qp18,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 100,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns1z7t%2F5t72qp18
Masters/sinaimasters/ara/arabic_0100/sld_arb0100_0010_f_004v.tif,10,sinai,f. 004v,Text,,ark:/21198/z1ns1z7t,ark:/21198/z1ns1z7t/jm35bs20,Page,Images: Contact the Monastery of St. Catherine's of the Sinai. Metadata: Unless otherwise indicated all metadata associated with this manuscript is copyright the authors and released under Creative Commons Attribution 4.0 International License.,Sinai Arabic 100,succeeded,https://iiif.sinaimanuscripts.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns1z7t%2Fjm35bs20
